Month,Day,Year,TOTALDEMAND,dew_point,T2M_MAX,T2M_MIN,WS50M_MIN,WS50M_MAX,avg_temp,relative_humidity,avg_wind_speed,Date
7,16,2017,397703.1,24,25.8,25.2,7.1,8.8,25.5,91,8,16-07-2017
7,17,2017,435123.51,24,25.8,25.4,6.1,7.8,25.6,90.9,7,17-07-2017
7,18,2017,419514.22,23.6,25.9,25.5,6.4,8.2,25.7,87.4,7.3,18-07-2017
7,19,2017,425040.27,23.7,26.2,25.9,7.7,9.4,26.1,86.4,8.5,19-07-2017
7,20,2017,433384.72,22.7,26.6,25.9,3.2,7.7,26.3,80.4,5.4,20-07-2017
7,21,2017,443983.03,24,26.7,26.2,3.9,9.2,26.4,86.2,6.5,21-07-2017
7,22,2017,416763.03,23.4,26.6,26.3,8.7,10.6,26.5,83.2,9.6,22-07-2017
7,23,2017,388473.34,22.6,26.3,25.9,8.4,11.1,26.1,81.2,9.8,23-07-2017
7,24,2017,412556.08,22.2,26.1,25.6,4.3,8.1,25.8,80.5,6.2,24-07-2017
7,25,2017,421401.81,22.3,26,25.7,3.9,9.7,25.9,80.8,6.8,25-07-2017
7,26,2017,402781.39,24.2,26.4,26,7.9,11.1,26.2,88.1,9.5,26-07-2017
7,27,2017,421935.34,24.5,26.6,26.1,11.3,16.8,26.3,89.5,14,27-07-2017
7,28,2017,413280.72,24,26,25.8,11.5,13.5,25.9,88.8,12.5,28-07-2017
7,29,2017,389993.59,22.9,25.8,25.5,8.4,11.4,25.7,84.3,9.9,29-07-2017
7,30,2017,359906.61,21.7,25.7,24.9,4.3,8,25.3,80.2,6.1,30-07-2017
7,31,2017,415016.01,21.2,25.7,24.9,1,3.9,25.3,78.6,2.4,31-07-2017
8,1,2017,412563.17,20.9,25.4,24.9,0.1,3.2,25.2,77.8,1.7,01-08-2017
8,2,2017,426861.42,22.1,26.1,25.5,2.2,6.1,25.8,80.1,4.2,02-08-2017
8,3,2017,427846.2,22.3,26.4,25.3,3.4,5.1,25.8,80.3,4.2,03-08-2017
8,4,2017,413889.54,21.6,25.3,25,3.3,6.1,25.1,80.5,4.7,04-08-2017
8,5,2017,378084.45,19.9,25,24.1,5.1,7.1,24.5,74.9,6.1,05-08-2017
8,6,2017,362514.52,18.8,24.3,24,1.5,5,24.1,71.9,3.3,06-08-2017
8,7,2017,406878.42,21.1,25.8,24.3,2.1,5.8,25.1,79.4,3.9,07-08-2017
8,8,2017,413526.38,24.4,26.3,25.8,4.5,7.6,26.1,89.8,6.1,08-08-2017
8,9,2017,411655.49,24.6,26.8,26.2,6,9.7,26.5,88.8,7.8,09-08-2017
8,10,2017,400273.21,25.3,26.9,26.7,5.6,8.2,26.8,90.9,6.9,10-08-2017
8,11,2017,377758.84,24.6,26.8,25.7,0.9,5.6,26.3,90.6,3.2,11-08-2017
8,12,2017,357418.76,24.4,26.9,25.9,1.2,5.8,26.4,88.1,3.5,12-08-2017
8,13,2017,351631.35,24.3,26.6,26.2,4.6,6.2,26.4,88.4,5.4,13-08-2017
8,14,2017,390258.88,25.3,27.5,26.6,6,6.9,27.1,89.2,6.5,14-08-2017
8,15,2017,401332.1,23.9,27.4,26.9,4.4,7.8,27.1,82.8,6.1,15-08-2017
8,16,2017,372194.04,22,27,26.4,0.8,4.5,26.7,75.5,2.7,16-08-2017
8,17,2017,375066.29,24.1,27.8,26.4,2.6,4.4,27.1,84.2,3.5,17-08-2017
8,18,2017,393832.46,25.4,27.9,27.4,3.1,9.5,27.7,87.2,6.3,18-08-2017
8,19,2017,385332.05,25.8,27.9,27.5,5.3,10.9,27.7,89.5,8.1,19-08-2017
8,20,2017,384228.8,23.8,27.6,26.1,2.8,5,26.8,82.5,3.9,20-08-2017
8,21,2017,431724.46,21.2,26,24.6,3.9,6.1,25.3,78.4,5,21-08-2017
8,22,2017,405479.29,20.3,25.3,24.5,3.3,4.2,24.9,75.6,3.8,22-08-2017
8,23,2017,399124.87,22.1,27.4,25.1,3.8,7.1,26.3,78.3,5.4,23-08-2017
8,24,2017,409358.76,24.8,27.7,27.4,7.3,8.9,27.5,85.1,8.1,24-08-2017
8,25,2017,408076.87,25.5,27.8,27.4,8.5,9.9,27.6,88.3,9.2,25-08-2017
8,26,2017,373043.91,25.6,27.8,27.6,7.7,10.2,27.7,88.3,8.9,26-08-2017
8,27,2017,375524.41,24.6,28.3,27.5,2.9,7.8,27.9,81.9,5.3,27-08-2017
8,28,2017,426977.02,24,28.2,27.5,3.2,6.6,27.8,80.3,4.9,28-08-2017
8,29,2017,428604.45,23.8,28.1,27.5,4.7,7.1,27.8,78.4,5.9,29-08-2017
8,30,2017,415132.28,24.5,28.3,28.1,7.4,12.4,28.2,80.6,9.9,30-08-2017
8,31,2017,416418.61,24.5,28.1,27.9,11.8,14.1,28,81,12.9,31-08-2017
9,1,2017,401068.43,24.3,28.1,27.7,9.4,13.1,27.9,80.4,11.2,01-09-2017
9,2,2017,370263.95,25.5,28.1,26.9,9.5,22.4,27.5,87.6,16,02-09-2017
9,3,2017,339634.01,24.2,28.2,25.7,7.1,25.7,26.9,83.2,16.4,03-09-2017
9,4,2017,370636.96,20.1,25.6,25.1,3.3,6.5,25.3,72.9,4.9,04-09-2017
9,5,2017,389584.27,20.4,25.1,23.3,3.4,11,24.2,77,7.2,05-09-2017
9,6,2017,388831.97,22,25.3,23.2,5.4,10.5,24.3,85.4,8,06-09-2017
9,7,2017,383206.53,24.2,26.3,24.9,5.4,9.8,25.6,90.5,7.6,07-09-2017
9,8,2017,384832.87,25,26.6,26,7.3,11.2,26.3,92.2,9.2,08-09-2017
9,9,2017,362540.13,22.1,26.3,23.6,5.4,11.5,25,85.2,8.5,09-09-2017
9,10,2017,352083.27,22.7,25.8,23.4,5.3,7.8,24.6,88.7,6.6,10-09-2017
9,11,2017,374469.05,22.2,25.4,24.5,3,9.1,25,84.9,6.1,11-09-2017
9,12,2017,372104.64,21,26.3,24.4,0.8,7.5,25.3,78.1,4.1,12-09-2017
9,13,2017,364044.11,24.9,26.2,26.1,7.8,9.2,26.2,92.6,8.5,13-09-2017
9,14,2017,369086.7,23.2,26.2,24.6,3.8,7.6,25.4,88.4,5.7,14-09-2017
9,15,2017,370831.97,22.3,25.9,24.1,4,10.5,25,82.9,7.3,15-09-2017
9,16,2017,348054.93,18,23.9,22.6,3.4,8.8,23.3,71.9,6.1,16-09-2017
9,17,2017,344252.09,18.3,24.4,22.5,3.4,9,23.5,72.8,6.2,17-09-2017
9,18,2017,368543.66,22.3,26.1,24.3,9.1,11.9,25.2,83.2,10.5,18-09-2017
9,19,2017,365607.53,24.8,26.1,25.6,7.2,9.9,25.9,94,8.5,19-09-2017
9,20,2017,371492.73,24.2,25.8,25.3,4.1,7.8,25.5,92,5.9,20-09-2017
9,21,2017,366640.32,23.4,25.8,25.1,4.7,8.8,25.5,88.5,6.7,21-09-2017
9,22,2017,363772.42,19.1,25.4,22.9,3.8,8.1,24.2,74.8,6,22-09-2017
9,23,2017,338222.2,20.1,25.7,22.7,4,10,24.2,82.1,7,23-09-2017
9,24,2017,326711.78,23.8,26.1,24.4,8.1,14.5,25.2,90.3,11.3,24-09-2017
9,25,2017,352560.05,19.3,24.3,22.5,2.1,11.7,23.4,77.6,6.9,25-09-2017
9,26,2017,361683.13,19.8,24.2,22.5,3.2,9.3,23.4,79.6,6.3,26-09-2017
9,27,2017,366820.02,19.2,24.1,23.4,4.6,8.4,23.7,75.9,6.5,27-09-2017
9,28,2017,361909.37,19.5,26.2,23.4,4.8,12.5,24.8,72.3,8.7,28-09-2017
9,29,2017,352003.11,23.9,26.1,25.8,8.9,12.7,26,88.3,10.8,29-09-2017
9,30,2017,323763.49,23.7,26.1,23.5,1.5,9.3,24.8,92.3,5.4,30-09-2017
10,1,2017,305216.57,18.1,23.3,22.4,9.5,13.8,22.8,75.4,11.7,01-10-2017
10,2,2017,320596.73,18.8,24.4,22.5,5.2,9.7,23.4,76,7.4,02-10-2017
10,3,2017,360373.8,22.4,25.5,24.5,4.3,8.2,25,85.4,6.3,03-10-2017
10,4,2017,358362.1,22.3,25.6,21.7,6.8,12.3,23.7,89.6,9.5,04-10-2017
10,5,2017,365615.1,17.8,21.8,21.3,8.6,11.2,21.5,79.3,9.9,05-10-2017
10,6,2017,357000.09,17.5,23,21.4,10.9,13.1,22.2,75.3,12,06-10-2017
10,7,2017,325904.09,20.1,24.6,23,12.3,13.5,23.8,80.2,12.9,07-10-2017
10,8,2017,326063.22,23.5,24.9,24.1,3.7,12.1,24.5,93,7.9,08-10-2017
10,9,2017,363852.68,20.2,24,22.2,3.7,8.7,23.1,83.4,6.2,09-10-2017
10,10,2017,359655.22,18.6,23.3,21.8,0.1,5.2,22.5,78.3,2.7,10-10-2017
10,11,2017,361548.13,19.9,24.4,23,1.7,5.9,23.7,78.6,3.8,11-10-2017
10,12,2017,357779.73,20.8,24.7,24.3,4.5,6.4,24.5,79.9,5.4,12-10-2017
10,13,2017,357093.31,21.1,25.4,24.8,4.4,6.4,25.1,78.6,5.4,13-10-2017
10,14,2017,333792.32,22.2,25.8,25.4,5.5,7.9,25.6,81.2,6.7,14-10-2017
10,15,2017,319954.86,22.4,25.8,23.9,4.3,6.8,24.9,83.9,5.5,15-10-2017
10,16,2017,354976.6,20.1,23.7,22.8,4.7,9.9,23.3,83.7,7.3,16-10-2017
10,17,2017,363006.46,22,25.1,23.1,5.9,9,24.1,85.9,7.4,17-10-2017
10,18,2017,365278.08,19.2,24.6,21.4,5.3,12,23,80.8,8.7,18-10-2017
10,19,2017,370607.27,16.8,22.1,20.8,8.1,11.7,21.4,74.6,9.9,19-10-2017
10,20,2017,368645.15,20.7,24.9,22,7.6,14.1,23.4,84.6,10.8,20-10-2017
10,21,2017,329405.4,23,25,24.8,1.3,7.5,24.9,89,4.4,21-10-2017
10,22,2017,322462.63,23.5,25.3,24.8,4.4,12.6,25,91.4,8.5,22-10-2017
10,23,2017,352435.67,24.7,26.3,25.2,11.6,16.9,25.8,93.7,14.2,23-10-2017
10,24,2017,359498.48,18.8,26.2,20.8,6.9,15.3,23.5,80,11.1,24-10-2017
10,25,2017,367376.03,20.4,25,20.6,7.6,14.4,22.8,90.4,11,25-10-2017
10,26,2017,363484.66,21.1,24.7,22.4,5,12.2,23.6,86.9,8.6,26-10-2017
10,27,2017,359663.77,18.9,23.2,22.5,8.5,10.3,22.8,78.1,9.4,27-10-2017
10,28,2017,335579.38,16.5,22.4,20.4,9.4,12.8,21.4,74.1,11.1,28-10-2017
10,29,2017,334998.66,17,23.6,20.4,10.4,17.4,22,73.9,13.9,29-10-2017
10,30,2017,382575.39,21.2,25.6,21.1,12.1,20.1,23.3,84.4,16.1,30-10-2017
10,31,2017,354128.14,13.7,20.8,19.5,6.2,12.8,20.2,68.3,9.5,31-10-2017
11,1,2017,346414.17,11.9,21.5,19.3,2.8,6.1,20.4,58.8,4.5,01-11-2017
11,2,2017,357332.84,14.6,23.7,21.7,1.7,9.3,22.7,60.5,5.5,02-11-2017
11,3,2017,363442.6,19.6,23.9,22.7,7.1,13.3,23.3,80.1,10.2,03-11-2017
11,4,2017,334916.15,20.9,24.3,22.6,3.3,14.4,23.5,85.2,8.9,04-11-2017
11,5,2017,330468.26,17.3,23.9,18.8,8.5,13.7,21.4,80.9,11.1,05-11-2017
11,6,2017,363423.17,12.6,20,18.6,3.9,9.6,19.3,65.4,6.8,06-11-2017
11,7,2017,356152.29,13.8,21.3,19.9,3.5,6,20.6,63.8,4.8,07-11-2017
11,8,2017,357117.42,14.4,22.4,20.9,4.4,9.3,21.6,63.6,6.8,08-11-2017
11,9,2017,358617.24,17.7,22.8,19.1,9.4,16.9,20.9,76.9,13.2,09-11-2017
11,10,2017,358662.23,12.4,18.9,18.2,4.2,15.9,18.5,66.9,10,10-11-2017
11,11,2017,334792.93,13.2,22.9,18.1,0.9,16.7,20.5,65.8,8.8,11-11-2017
11,12,2017,322836.42,15,23,18.4,9.8,17.1,20.7,74.8,13.4,12-11-2017
11,13,2017,362591.02,12.3,18.6,18.2,5.5,9.7,18.4,67.4,7.6,13-11-2017
11,14,2017,362698.19,13.1,21.1,18.1,3.5,16.3,19.6,67.5,9.9,14-11-2017
11,15,2017,369439.1,18.4,22.7,20.9,14,21,21.8,80.4,17.5,15-11-2017
11,16,2017,372866.2,17.7,22.7,21.5,8.5,17.5,22.1,76.6,13,16-11-2017
11,17,2017,370833.21,13.8,21.4,18.6,6,9.6,20,70.4,7.8,17-11-2017
11,18,2017,339611.41,15.2,22.5,18.8,6.4,18.4,20.6,72.7,12.4,18-11-2017
11,19,2017,324478.96,17.1,22.3,17.8,11.6,25.9,20,80.9,18.7,19-11-2017
11,20,2017,361463.7,11.2,19.3,17.2,1.9,11.5,18.3,64.6,6.7,20-11-2017
11,21,2017,365859.33,14.6,20.4,18.1,8.8,12.5,19.3,73.4,10.6,21-11-2017
11,22,2017,366338.45,12.6,19,17.7,7.2,10.7,18.4,68.9,8.9,22-11-2017
11,23,2017,374808.38,14.6,21.6,18.8,6.9,17.2,20.2,71.3,12,23-11-2017
11,24,2017,381024.31,16.8,21.9,20.3,3.7,17.9,21.1,76.8,10.8,24-11-2017
11,25,2017,355361.74,12.5,20.8,19.6,4.2,14.5,20.2,62.5,9.3,25-11-2017
11,26,2017,350635.74,10.6,20.3,19.9,0.6,5.2,20.1,54.1,2.9,26-11-2017
11,27,2017,387787.46,14.5,20.5,17.6,5.3,9.7,19,73,7.5,27-11-2017
11,28,2017,394499.76,15.1,19.6,17.4,6.8,8.1,18.5,81.1,7.4,28-11-2017
11,29,2017,398417.99,19.1,21.5,19.7,2.7,11.4,20.6,89.2,7,29-11-2017
11,30,2017,407883.89,17.5,21.4,19.2,0.9,12.4,20.3,83,6.6,30-11-2017
12,1,2017,405951.57,17.7,21.6,19.1,4.1,14.5,20.4,83.6,9.3,01-12-2017
12,2,2017,356566.43,14.1,20.7,16.7,2.4,10.8,18.7,76.3,6.6,02-12-2017
12,3,2017,328085.48,12.7,19.6,16.6,3.4,10.5,18.1,74.4,7,03-12-2017
12,4,2017,368052.91,18.2,21.9,18.6,1.2,18.5,20.2,89.7,9.8,04-12-2017
12,5,2017,366983.77,18.7,21.9,19.3,8.7,18.5,20.6,88,13.6,05-12-2017
12,6,2017,365276.73,13.3,19.3,16.7,6.8,14.1,18,73.8,10.5,06-12-2017
12,7,2017,382557.56,10.8,19.1,17.6,0.4,6,18.4,61.6,3.2,07-12-2017
12,8,2017,377604.71,13.6,19.9,18,4,9.5,18.9,71,6.7,08-12-2017
12,9,2017,342530.36,13.6,21.5,16.2,10.9,24.9,18.9,75.5,17.9,09-12-2017
12,10,2017,338146.74,9.1,17.3,14.8,1.1,10.8,16,65.4,6,10-12-2017
12,11,2017,389851.62,16.8,21,17.6,8.1,14.1,19.3,82.5,11.1,11-12-2017
12,12,2017,406974.5,14.9,21.2,18.8,13.4,15.8,20,72.2,14.6,12-12-2017
12,13,2017,431528.04,13,19,16.9,9,13.1,17.9,70.5,11.1,13-12-2017
12,14,2017,466765.06,11.2,16.7,14,8.5,15.9,15.3,78.9,12.2,14-12-2017
12,15,2017,419321.27,8.8,15.4,14.6,1.3,14.2,15,66.5,7.8,15-12-2017
12,16,2017,411618.73,10.6,19.2,15.2,1.2,11.7,17.2,65.3,6.5,16-12-2017
12,17,2017,375948.01,14.9,20.9,15.8,12.1,20.2,18.3,77.2,16.2,17-12-2017
12,18,2017,440999.13,9.6,15.5,14.6,3.6,12.5,15,70.1,8.1,18-12-2017
12,19,2017,485173.69,12.3,19.7,14.5,0.6,14.4,17.1,72.4,7.5,19-12-2017
12,20,2017,468923.85,12,19.2,14.1,4.8,12.4,16.6,73.1,8.6,20-12-2017
12,21,2017,391669.49,13.2,17,13.9,4.5,8.6,15.4,87.6,6.5,21-12-2017
12,22,2017,386385.66,14.6,17.9,16.6,3.5,12.5,17.3,84.4,8,22-12-2017
12,23,2017,385043.34,11.2,18.5,16.2,2.4,10.4,17.3,68.8,6.4,23-12-2017
12,24,2017,387965.4,10.9,18.7,16.1,4.9,13,17.4,68.3,9,24-12-2017
12,25,2017,302300.41,14.8,21,16.4,7.9,23.8,18.7,79.1,15.9,25-12-2017
12,26,2017,311606.2,12.2,19.1,16.7,4.4,16.7,17.9,69.8,10.6,26-12-2017
12,27,2017,353967.95,11.4,18.7,13.2,13.2,20.3,16,72.1,16.7,27-12-2017
12,28,2017,385900,8.6,13.4,12.7,15.7,17.4,13,74.3,16.6,28-12-2017
12,29,2017,411636.83,9.6,16.8,13.2,8.4,17.6,15,73.2,13,29-12-2017
12,30,2017,379656.38,9.7,17.3,12.9,9.7,18.8,15.1,74,14.3,30-12-2017
12,31,2017,342930.54,8.7,14.8,13,3.6,15.2,13.9,70.1,9.4,31-12-2017
