Month,Day,TOTALDEMAND,YEAR,Date,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,avg_temp,ws_avg_50,ws_avg_10,
12,14,220050.93,2018,14-12-2018,84.82,15.78,21.68,15.95,18.37,1.52,0.99,5.96,3.75,3.6,2.43,18.815,3.74,2.37,Friday
12,15,205154.29,2018,15-12-2018,70.19,14,25.36,15.59,19.49,1.31,0.79,8.56,6.61,4.82,3.35,20.475,4.935,3.7,Saturday
12,16,198221.55,2018,16-12-2018,74.99,13.28,20.75,14.12,17.71,1.06,0.64,6.88,5.57,4.36,3.16,17.435,3.97,3.105,Sunday
12,17,225608.8,2018,17-12-2018,75.67,13.48,24.03,12.82,17.77,1.5,1.01,6.45,5.91,4.37,3.63,18.425,3.975,3.46,Monday
12,18,226970.21,2018,18-12-2018,71.72,11.83,22.26,13.24,16.9,3.67,2.71,5.84,4.46,4.89,3.72,17.75,4.755,3.585,Tuesday
12,19,239814.49,2018,19-12-2018,66.49,13.83,25.89,14.02,20.17,0.76,0.52,4.36,3.46,2.53,1.81,19.955,2.56,1.99,Wednesday
12,20,223761.05,2018,20-12-2018,76.02,13.68,22.5,13.44,17.91,0.22,0.21,9.64,8.13,6.12,5.03,17.97,4.93,4.17,Thursday
12,21,204151.85,2018,21-12-2018,79.23,12.22,21.28,12.72,15.78,5.83,4.47,10.48,8.75,7.68,6.16,17,8.155,6.61,Friday
12,22,185451.48,2018,22-12-2018,68.51,9.32,19.67,11.16,14.99,4.59,2.64,8.29,7.32,7.42,5.75,15.415,6.44,4.98,Saturday
12,23,189876.79,2018,23-12-2018,54.63,8.57,26.24,9.98,17.78,0.71,0.48,5.28,3.49,2.7,1.94,18.11,2.995,1.985,Sunday
12,24,224717.63,2018,24-12-2018,43.68,9.77,31.77,12.93,22.8,1.29,0.87,7.2,5.56,5.19,3.63,22.35,4.245,3.215,Monday
12,25,196383.31,2018,25-12-2018,59.64,12.5,30.84,14.02,20.53,0.28,0.61,7.71,6.96,4.36,3.5,22.43,3.995,3.785,Tuesday
12,26,200034.39,2018,26-12-2018,58.24,11.4,28.7,12.23,19.76,1.14,1.41,5.5,4.02,3.46,2.77,20.465,3.32,2.715,Wednesday
12,27,259498.28,2018,27-12-2018,40.46,11.95,37.1,16.75,26.51,1.75,1.05,9.76,7.21,5.15,3.63,26.925,5.755,4.13,Thursday
12,28,267662.75,2018,28-12-2018,43.62,13.22,36.11,19.7,26.62,1.34,0.86,10.94,8.09,5.61,4.01,27.905,6.14,4.475,Friday
12,29,216580.22,2018,29-12-2018,70.96,16.22,25.52,17.65,21.62,0.81,0.64,9.02,6.44,3.56,2.6,21.585,4.915,3.54,Saturday
12,30,199227.73,2018,30-12-2018,78.99,14.84,24.9,14.47,18.51,1.6,1.45,6.58,6.1,3.62,3.32,19.685,4.09,3.775,Sunday
12,31,206763.83,2018,31-12-2018,68.45,13.6,28.32,14.03,19.47,0.93,1.07,6.54,5.62,3.65,3.15,21.175,3.735,3.345,Monday
1,1,193379.92,2019,01-01-2019,59.54,12.13,28.86,13.71,20.17,1.73,1.36,7.05,6.16,4.01,3.39,21.285,4.39,3.76,
1,2,212941.35,2019,02-01-2019,68.24,12.85,24.71,14.6,18.74,4.91,3.36,6.68,5.91,5.64,4.65,19.655,5.795,4.635,
1,3,237579.21,2019,03-01-2019,57.61,12.93,30.56,13.65,21.56,0.84,1.1,5.58,3.78,3.03,2.37,22.105,3.21,2.44,
1,4,266576.92,2019,04-01-2019,40.36,11.76,39.81,15.25,26.35,4.29,2.63,11.84,9.43,8.69,6.45,27.53,8.065,6.03,
1,5,194525.58,2019,05-01-2019,64.54,9.91,20.62,13.13,16.54,3.39,2.73,7.48,6.27,5.91,4.66,16.875,5.435,4.5,
1,6,187212.43,2019,06-01-2019,60.83,9.74,23.38,11.78,17.29,4.84,2.74,6.88,5.96,5.68,4.45,17.58,5.86,4.35,
1,7,219749.8,2019,07-01-2019,62.44,11.33,25.93,13.35,18.55,1.72,2.2,6.31,5.61,4.28,3.63,19.64,4.015,3.905,
1,8,226892.2,2019,08-01-2019,59.88,11.83,29.27,14.09,19.75,0.43,0.49,8.05,7.08,4.27,3.5,21.68,4.24,3.785,
1,9,210966.87,2019,09-01-2019,58.13,8.31,21.62,11.78,16.5,5.29,2.97,7.51,6.29,6.47,5.17,16.7,6.4,4.63,
1,10,216157.39,2019,10-01-2019,59.14,7.93,21.22,9.92,15.83,2.99,2.26,6.39,4.64,4.54,3.42,15.57,4.69,3.45,
1,11,239457.27,2019,11-01-2019,41,8.1,32.23,11.4,22.01,0.9,0.75,6.63,3.68,3.24,2.14,21.815,3.765,2.215,
1,12,217257.92,2019,12-01-2019,45.31,9.2,28.16,14.49,21.55,3.66,3.06,9.07,7.85,7.08,5.47,21.325,6.365,5.455,
1,13,203706.48,2019,13-01-2019,56.31,11.58,28.67,12.65,20.5,4.82,2.95,8.25,6.86,7.36,5.75,20.66,6.535,4.905,
1,14,294141.07,2019,14-01-2019,46.94,13.05,37.77,15.34,25.15,0.31,0.21,6.36,5.34,3.31,2.52,26.555,3.335,2.775,
1,15,304992.49,2019,15-01-2019,38.87,12.94,39.58,19.01,28.32,0.81,0.53,6,4.76,3.8,2.77,29.295,3.405,2.645,
1,16,273943.51,2019,16-01-2019,54.63,14.33,34.16,17.71,23.95,0.58,0.32,7.54,6.94,3.52,2.79,25.935,4.06,3.63,
1,17,290422.98,2019,17-01-2019,49.18,15.58,31.32,22.57,27.1,2.27,1.26,8.63,6.47,5.27,3.42,26.945,5.45,3.865,
1,18,269796.42,2019,18-01-2019,59.6,16.04,32.46,16.22,24.29,0.79,0.28,7.5,6.28,4.68,3.46,24.34,4.145,3.28,
1,19,203384.9,2019,19-01-2019,50.47,8.56,25.2,14.56,19.06,5.29,3.28,7.1,6.37,6.21,5.03,19.88,6.195,4.825,
1,20,204566.26,2019,20-01-2019,66.35,13.38,27.22,13.83,19.73,4.13,2.86,6.82,6.18,5.39,4.37,20.525,5.475,4.52,
1,21,261035.94,2019,21-01-2019,60.48,14.22,32.41,15.19,22.12,0.42,1.04,6.84,6.12,3.84,3.31,23.8,3.63,3.58,
1,22,282889.56,2019,22-01-2019,49.54,12.73,35.21,15.26,23.88,0.21,0.47,7.35,6.4,3.25,2.76,25.235,3.78,3.435,
1,23,251002.3,2019,23-01-2019,66.26,14.15,26.3,15.91,20.56,3.12,2.18,7.71,7.12,5.97,4.95,21.105,5.415,4.65,
1,24,311782.69,2019,24-01-2019,38.52,12.81,39.9,15.93,28.33,2.5,1.37,7.69,3.7,3.9,2.56,27.915,5.095,2.535,
1,25,337789.69,2019,25-01-2019,35.48,13.9,42.54,19.63,31,4.13,3.47,15.9,11.85,10.09,7.42,31.085,10.015,7.66,
1,26,229637.33,2019,26-01-2019,49.22,12.1,31.97,16.44,23.31,1.51,1.76,6.77,5.68,3.87,3.27,24.205,4.14,3.72,
1,27,199603.15,2019,27-01-2019,48.64,9.68,28.91,15.47,20.89,2.9,1.89,5.82,4.8,4.62,3.67,22.19,4.36,3.345,
1,28,224749.26,2019,28-01-2019,42.78,9.77,34.4,14.26,23.15,1.15,0.98,5.91,4.64,3.29,2.54,24.33,3.53,2.81,
1,29,276910.91,2019,29-01-2019,44.11,11.73,35.25,16.33,24.78,0.56,0.26,7.92,6.18,5.03,3.87,25.79,4.24,3.22,
1,30,284226.75,2019,30-01-2019,42.76,13.32,37.75,16.58,27.06,1.25,0.76,10.67,8,5.47,3.94,27.165,5.96,4.38,
1,31,220554.42,2019,31-01-2019,57.88,9.41,22.36,13.02,17.75,7.33,5.23,9.74,8.68,8.72,7.01,17.69,8.535,6.955,
2,1,204617.72,2019,01-02-2019,49.39,6.49,24.3,11.38,17.18,4.99,2.9,8.47,7,7.14,5.52,17.84,6.73,4.95,
2,2,249498.13,2019,02-02-2019,48.15,12.64,35.1,13.36,24.28,2.32,1.37,7.88,6.34,4.73,3.46,24.23,5.1,3.855,
2,3,266575.17,2019,03-02-2019,40.29,12.04,38.47,17.7,26.69,2.47,1.57,9.15,7.62,6.28,4.78,28.085,5.81,4.595,
2,4,238337.92,2019,04-02-2019,67.62,13.32,23.95,15.5,19.37,4.28,3.33,9.2,7.49,7.15,6.03,19.725,6.74,5.41,
2,5,239404.09,2019,05-02-2019,65.02,14.01,27.43,15.08,20.72,2.72,3.02,8.07,5.96,5.57,4.4,21.255,5.395,4.49,
2,6,280995.63,2019,06-02-2019,60.88,17.14,32.23,17.99,25.1,0.48,0.42,5.35,4.01,3.5,2.39,25.11,2.915,2.215,
2,7,283187.09,2019,07-02-2019,65.22,17.23,30.49,18.72,24.04,2.24,1.7,5.1,3.95,3.92,2.94,24.605,3.67,2.825,
2,8,234654.99,2019,08-02-2019,61.95,12.37,25.73,14.07,19.78,4.44,3.68,6.23,5.28,5.28,4.43,19.9,5.335,4.48,
2,9,191337.54,2019,09-02-2019,58.95,7.26,19.12,11.78,15.16,5.05,3.61,13.3,10.61,9.13,6.94,15.45,9.175,7.11,
2,10,189573.44,2019,10-02-2019,61.71,9.72,24.02,10.43,17.04,1.08,0.67,5.97,4.91,4.46,3.26,17.225,3.525,2.79,
2,11,228171.29,2019,11-02-2019,60.45,12.61,26.31,13.58,20.43,0.8,0.63,9.14,7.12,6.48,4.65,19.945,4.97,3.875,
2,12,215394.41,2019,12-02-2019,61.55,8.57,18.72,10.34,15.87,8.08,4.87,13.65,10.68,10.06,7.51,14.53,10.865,7.775,
2,13,213385.69,2019,13-02-2019,56.06,5.24,19.39,9.02,13.81,3.93,2.42,8.91,7.29,6.76,5.06,14.205,6.42,4.855,
2,14,215310.16,2019,14-02-2019,58.06,8.44,24.46,9.36,16.67,3.73,2.57,6.53,4.94,4.94,3.63,16.91,5.13,3.755,
2,15,227820.92,2019,15-02-2019,67.06,12.19,25.12,13.94,18.32,2.09,1.85,5.89,5.05,3.84,3.13,19.53,3.99,3.45,
2,16,212934.47,2019,16-02-2019,62.17,12.91,29.8,14.32,20.29,0.33,0.22,6.53,5.57,3.39,2.67,22.06,3.43,2.895,
2,17,216941.85,2019,17-02-2019,52.9,11.79,30.17,14.02,21.76,1.48,1.3,4.82,4.07,3.18,2.29,22.095,3.15,2.685,
2,18,233990.13,2019,18-02-2019,52.24,11.29,28.62,14.22,21.43,4.78,2.73,9.44,8.42,6.67,4.98,21.42,7.11,5.575,
2,19,221063.2,2019,19-02-2019,53.4,6.93,21.39,12.03,16.39,3.5,2.04,6.94,5.67,5.98,4.61,16.71,5.22,3.855,
2,20,217944.61,2019,20-02-2019,58.03,8.83,24.26,10.58,17.08,2.98,1.82,7.19,6.22,5.19,4.05,17.42,5.085,4.02,
2,21,220470.67,2019,21-02-2019,61.7,9.39,22.13,12.06,16.7,5.24,2.99,7.63,6.66,6.31,4.91,17.095,6.435,4.825,
2,22,219803.52,2019,22-02-2019,64.63,10.63,23.31,13.18,17.27,4.65,3.51,7.44,6.77,6.26,4.94,18.245,6.045,5.14,
2,23,199780.5,2019,23-02-2019,58.6,10.79,26.08,13.58,19,4.02,3.43,6.99,5.87,5.79,4.34,19.83,5.505,4.65,
2,24,213755.73,2019,24-02-2019,42.07,9.44,33.15,12.88,23.07,1.33,1.05,6.61,5.41,4.23,2.92,23.015,3.97,3.23,
2,25,266953.21,2019,25-02-2019,29.8,6.28,33.98,17.65,25.29,0.92,0.54,10.1,8.22,5.27,3.66,25.815,5.51,4.38,
2,26,246228.23,2019,26-02-2019,53.04,10.68,26.96,13.82,20.53,3.55,2.65,7.34,6.99,5.56,4.4,20.39,5.445,4.82,
2,27,250544.54,2019,27-02-2019,50.62,10.71,32.08,11.5,21.34,0.65,0.41,5.55,3.63,3.23,2.3,21.79,3.1,2.02,
2,28,300944.51,2019,28-02-2019,32.51,9.59,35.97,19.14,27.62,3.06,1.89,11.64,9.08,7.66,5.12,27.555,7.35,5.485,
3,1,321764.54,2019,01-03-2019,28.79,9.52,37.2,22.88,29.62,3.18,2.43,8.74,6.88,6.57,4.37,30.04,5.96,4.655,
3,2,292530.23,2019,02-03-2019,31.75,9.67,35.66,21.26,28.11,4.69,2.73,9.99,7.75,7.38,4.87,28.46,7.34,5.24,
3,3,277195.38,2019,03-03-2019,34.25,10.77,35.22,19.85,28.06,2.54,1.68,10.8,8.3,7.37,5.05,27.535,6.67,4.99,
3,4,273057.62,2019,04-03-2019,59.44,13.61,30.53,16.71,21.76,0.25,0.66,5.42,4.39,3.46,3,23.62,2.835,2.525,
3,5,252147.06,2019,05-03-2019,59.05,13.15,29.62,15.94,21.38,0.69,0.4,6.9,5.59,4.09,3.11,22.78,3.795,2.995,
3,6,217447.23,2019,06-03-2019,58.6,6.1,17.83,10.5,14.03,5.66,3.12,10.28,8.47,8.39,6.47,14.165,7.97,5.795,
3,7,229039.73,2019,07-03-2019,43.42,3.49,23.31,9.17,15.99,0.38,0.09,5.37,3.1,2.56,1.61,16.24,2.875,1.595,
3,8,234562.4,2019,08-03-2019,32.98,2.06,24.95,12.64,18.8,2.58,1.95,7.13,5.75,5.3,3.55,18.795,4.855,3.85,
3,9,213709.87,2019,09-03-2019,47.45,8.79,27.97,15.11,20.34,0.33,0.29,6.03,4.87,2.77,2.18,21.54,3.18,2.58,
3,10,203988.11,2019,10-03-2019,55.81,10.75,25.73,14.42,19.77,0.7,0.53,8.7,6.99,5.03,3.68,20.075,4.7,3.76,
3,11,206438.16,2019,11-03-2019,64.23,12.1,25.76,14.3,18.91,2.82,1.69,5.72,4.59,4.31,3.2,20.03,4.27,3.14,
3,12,220173.4,2019,12-03-2019,60.52,7.79,20.22,11.23,15.31,3.96,2.84,10.34,8.39,7.32,5.48,15.725,7.15,5.615,
3,13,229481.04,2019,13-03-2019,61.19,6.59,19.28,9.95,13.87,2.99,2.08,5.2,4.66,4.16,3.1,14.615,4.095,3.37,
3,14,225571.56,2019,14-03-2019,59.01,7.72,22.46,10.15,15.64,4.05,2.56,5.9,5.16,5.09,3.68,16.305,4.975,3.86,
3,15,222358.25,2019,15-03-2019,69.51,10.79,22.79,11.43,16.3,4.45,2.72,7.3,6.47,5.84,4.5,17.11,5.875,4.595,
3,16,210238.96,2019,16-03-2019,57.55,11.14,28.98,12.13,19.68,0.71,0.45,6.41,3.97,4,2.68,20.555,3.56,2.21,
3,17,211338.09,2019,17-03-2019,63.34,13.48,28.68,15.05,20.59,1.1,0.85,6.12,5.04,3.64,2.76,21.865,3.61,2.945,
3,18,243908.77,2019,18-03-2019,69.32,14.31,27.52,14.03,20,4.02,2.49,6.89,5.59,5.14,3.77,20.775,5.455,4.04,
3,19,246581.67,2019,19-03-2019,78.06,15.69,25.94,15.45,19.56,3.03,2.72,6.94,6.05,4.97,3.92,20.695,4.985,4.385,
3,20,247988.6,2019,20-03-2019,75.69,15.91,27.09,16.3,20.27,2.29,2.15,6.25,5.36,4.46,3.38,21.695,4.27,3.755,
3,21,248362.81,2019,21-03-2019,77.36,16.26,26.52,16.22,20.3,1.7,1.72,6,5.06,3.97,3.04,21.37,3.85,3.39,
3,22,256611.28,2019,22-03-2019,60.73,15.07,30.75,17.08,22.95,0.57,0.52,7.19,3.85,3.14,1.92,23.915,3.88,2.185,
3,23,218295.3,2019,23-03-2019,57.37,14.05,30.69,17.2,22.82,2.04,1.56,11.52,9.01,7.4,5.37,23.945,6.78,5.285,
3,24,208453.66,2019,24-03-2019,63.82,14.49,28.21,16.03,21.52,0.77,0.49,15.18,11.1,7.61,5.63,22.12,7.975,5.795,
3,25,215167.87,2019,25-03-2019,53.91,5.69,19.6,10.1,14.91,8.32,5.11,14.25,11.46,11.59,8.55,14.85,11.285,8.285,
3,26,217680.36,2019,26-03-2019,57.51,6.07,20.54,9.87,14.3,2.97,1.96,9.52,7.74,7.32,5.38,15.205,6.245,4.85,
3,27,226615.19,2019,27-03-2019,54.45,6.52,22.98,10.34,15.64,0.28,0.13,4.95,3.01,1.85,1.33,16.66,2.615,1.57,
3,28,227846.32,2019,28-03-2019,37.49,4.42,27.29,12.26,19.39,2.12,1.37,6.98,5.09,5.52,3.63,19.775,4.55,3.23,
3,29,221536.57,2019,29-03-2019,40.71,5.55,28.37,10.7,19.31,5.92,3.79,15.8,11.85,10.21,7.38,19.535,10.86,7.82,
3,30,202525.31,2019,30-03-2019,72.45,6.01,13.48,8.65,10.71,5.98,4.5,11.06,9.1,8.52,6.57,11.065,8.52,6.8,
3,31,202239.67,2019,31-03-2019,81.84,10.4,18.39,9.06,13.42,5.22,2.87,8.44,6.23,7.04,5.06,13.725,6.83,4.55,
4,1,229249.62,2019,01-04-2019,67.58,7.53,19.38,9.47,13.33,1.59,1.52,5.36,3.64,3.51,2.5,14.425,3.475,2.58,
4,2,229854.41,2019,02-04-2019,57.49,7.78,24.86,8.4,16.11,2.39,1.69,6.75,5.29,4.79,3.27,16.63,4.57,3.49,
4,3,230377.52,2019,03-04-2019,63.91,9.91,23.29,12.79,16.69,4.52,3.47,7.54,5.69,6.14,4.37,18.04,6.03,4.58,
4,4,227527.67,2019,04-04-2019,64.5,10.08,24.2,10.7,16.72,0.52,0.31,5.15,3.29,3.3,2.26,17.45,2.835,1.8,
4,5,222969.46,2019,05-04-2019,55.66,11.61,26.52,13.73,20.73,5.03,2.97,15.44,10.73,10.25,7.03,20.125,10.235,6.85,
4,6,204459.29,2019,06-04-2019,60.2,9.41,22.25,11.55,17.12,2.29,1.63,12.39,8.25,5.19,3.78,16.9,7.34,4.94,
4,7,187180.85,2019,07-04-2019,52.91,7.28,24.69,9.72,16.92,1.45,1.07,10.99,8.31,7.03,4.78,17.205,6.22,4.69,
4,8,217087.27,2019,08-04-2019,71.99,10.83,21.21,11.16,15.8,4.15,2.68,10.25,7.91,7.35,5.07,16.185,7.2,5.295,
4,9,223998.08,2019,09-04-2019,69.43,6.43,15.63,8.2,11.78,5.63,3.22,8.87,6.78,7.46,5.28,11.915,7.25,5,
4,10,241717.96,2019,10-04-2019,72.23,6.67,16.11,7.62,11.44,4.39,3.05,5.83,4.37,5.2,3.56,11.865,5.11,3.71,
4,11,233781.22,2019,11-04-2019,68.78,6.85,18.15,8.82,12.36,1.76,1.86,5.52,3.87,3.77,2.67,13.485,3.64,2.865,
4,12,229697.54,2019,12-04-2019,53.62,5.53,23.79,7.45,14.82,1.79,1.35,6.03,4.79,3.76,2.74,15.62,3.91,3.07,
4,13,211927.11,2019,13-04-2019,71.45,9.51,20.35,10.68,14.54,0.41,0.35,5.36,3.02,3.23,2.19,15.515,2.885,1.685,
4,14,197360,2019,14-04-2019,70.61,10.66,23.67,9.65,15.92,0.68,0.71,5.31,3.14,3.55,2.4,16.66,2.995,1.925,
4,15,228389.91,2019,15-04-2019,60.12,10.81,25.99,11.81,18.61,2.45,1.74,6.17,4.65,4.51,3,18.9,4.31,3.195,
4,16,230785.75,2019,16-04-2019,43.17,8.43,29.15,15.86,21.52,6.61,3.3,9.35,7,7.92,5.03,22.505,7.98,5.15,
4,17,234562.26,2019,17-04-2019,43.74,9.21,28.55,17.03,22.16,5.91,3.38,13.21,10.23,10.32,7.23,22.79,9.56,6.805,
4,18,222720.13,2019,18-04-2019,56.3,6.03,18.38,11.02,14.58,4.79,3.21,8.7,6.82,6,4.57,14.7,6.745,5.015,
4,19,191934.81,2019,19-04-2019,60.76,7.62,22.51,9.32,15.08,0.55,0.3,6.26,3.68,3.01,2.02,15.915,3.405,1.99,
4,20,191308.72,2019,20-04-2019,40.45,5.53,29.24,11.39,19.39,2.06,1.42,7.82,4.04,4.52,2.91,20.315,4.94,2.73,
4,21,189621.33,2019,21-04-2019,56.32,10.69,25.34,14.61,19.55,3.92,2.22,9.37,7.13,7.19,4.83,19.975,6.645,4.675,
4,22,200493.02,2019,22-04-2019,74.58,9.66,18.06,11.64,14.06,3.76,2.43,5.85,4.83,5.04,3.77,14.85,4.805,3.63,
4,23,228481.77,2019,23-04-2019,76.47,9.92,19.29,10.83,13.94,2.11,2.18,6.03,4.91,4.3,3.21,15.06,4.07,3.545,
4,24,226528.46,2019,24-04-2019,74.33,10.82,22.63,11.6,15.3,0.5,0.56,4.97,3.46,3.49,2.33,17.115,2.735,2.01,
4,25,196224.93,2019,25-04-2019,65.7,8.33,21.31,9.14,14.61,3.58,2.26,8.8,5.51,5.57,3.72,15.225,6.19,3.885,
4,26,214453.18,2019,26-04-2019,62,5.26,14.59,7.54,12.27,6.44,3.68,11.74,9.37,9.61,6.91,11.065,9.09,6.525,
4,27,210749.86,2019,27-04-2019,68.02,5.25,15.95,6.5,10.86,5.97,3.48,7.71,6.27,6.74,4.62,11.225,6.84,4.875,
4,28,202114.86,2019,28-04-2019,72.57,8.38,17.11,9.68,13.14,4.84,2.81,8.43,6.72,7,4.8,13.395,6.635,4.765,
4,29,236615.05,2019,29-04-2019,70.68,6.99,17.79,8.73,12.09,0.44,0.22,5.77,3.32,2.55,1.66,13.26,3.105,1.77,
4,30,221031.2,2019,30-04-2019,51.39,4.15,19.8,7.17,14.01,6.08,3.56,10.46,8.02,8.4,5.51,13.485,8.27,5.79,
5,1,218454.85,2019,01-05-2019,65.18,11.01,21.13,15.06,17.53,8.38,5.06,12.26,9.37,10.09,6.88,18.095,10.32,7.215,
5,2,225896.8,2019,02-05-2019,71.7,11.75,21.09,13.62,16.81,4.63,2.54,13.13,8.8,8.29,5.58,17.355,8.88,5.67,
5,3,221804.37,2019,03-05-2019,64.74,7.1,19.21,9.4,13.54,3.7,2.42,7.37,5.73,5.7,3.78,14.305,5.535,4.075,
5,4,207232.29,2019,04-05-2019,80.03,8.99,15.03,10.85,12.31,6.66,4.05,8.89,7.33,7.62,5.31,12.94,7.775,5.69,
5,5,209541.41,2019,05-05-2019,80.88,9.28,16.06,10.37,12.46,4.38,3,6.8,4.79,5.59,3.81,13.215,5.59,3.895,
5,6,243070.97,2019,06-05-2019,75.88,7.63,16.04,9.26,11.7,1.16,0.82,5.3,3.98,4.19,2.89,12.65,3.23,2.4,
5,7,232636.87,2019,07-05-2019,67.86,6.25,18.4,6.65,11.93,0.38,0.32,10.19,7.78,6.8,4.82,12.525,5.285,4.05,
5,8,237603.68,2019,08-05-2019,79.13,7.74,14.89,7.77,11.2,5.37,3.08,10.17,8.19,7.81,5.51,11.33,7.77,5.635,
5,9,244006.67,2019,09-05-2019,66.99,5.4,16.08,7.52,11.25,2.97,1.61,14.45,11.38,9.27,6.38,11.8,8.71,6.495,
5,10,247701.72,2019,10-05-2019,87.37,7.85,11.88,7.66,9.87,1.3,1.04,11.95,9.36,7.35,5.41,9.77,6.625,5.2,
5,11,226373.47,2019,11-05-2019,84.84,8.22,16.2,6.83,10.67,5.62,3.02,8.84,6.37,6.71,4.34,11.515,7.23,4.695,
5,12,220833.76,2019,12-05-2019,80.32,8.55,17.39,7.82,11.81,2.96,1.71,6.29,4.57,5.01,3.32,12.605,4.625,3.14,
5,13,239197.21,2019,13-05-2019,76.83,7.55,17.4,7.01,11.43,6.29,3.7,8.2,6.68,7.27,4.76,12.205,7.245,5.19,
5,14,246010.62,2019,14-05-2019,75.59,8.1,18.74,7.5,12.24,3.06,2.09,7.67,4.72,5.45,3.59,13.12,5.365,3.405,
5,15,252529.55,2019,15-05-2019,85.72,9.01,16.35,8.61,11.32,1.66,1.11,4.12,2.75,3.11,2.25,12.48,2.89,1.93,
5,16,254778.97,2019,16-05-2019,77.41,7.46,16.22,8.05,11.23,0.12,0.08,3.08,2.15,1.23,0.89,12.135,1.6,1.115,
5,17,253868.48,2019,17-05-2019,73.37,6.67,18.34,5.37,11.21,1.09,0.68,4.83,2.96,2.78,1.96,11.855,2.96,1.82,
5,18,225981.27,2019,18-05-2019,64.86,6.31,19.79,7.91,12.68,0.37,0.22,3.63,2.55,2,1.44,13.85,2,1.385,
5,19,208109.7,2019,19-05-2019,66.08,7.28,20.95,9.1,13.42,4.05,2.56,8.03,5.83,6.54,4.07,15.025,6.04,4.195,
5,20,237466.84,2019,20-05-2019,80.1,10.31,18.6,10.38,13.66,6.39,3.62,11.72,9.01,8.65,5.83,14.49,9.055,6.315,
5,21,243533.54,2019,21-05-2019,81.39,9.02,16.92,9.02,12.09,4.82,2.45,6.6,4.63,5.69,3.54,12.97,5.71,3.54,
5,22,244031.18,2019,22-05-2019,71.17,7.92,20.08,8.07,12.96,1.43,0.86,6.44,3.69,4.31,2.77,14.075,3.935,2.275,
5,23,238236.22,2019,23-05-2019,61.91,6.69,20.83,8.04,13.8,5.8,3.39,11.21,7.6,8.48,5.63,14.435,8.505,5.495,
5,24,237849.53,2019,24-05-2019,73.66,9.81,17.59,11.94,14.4,7.54,5.01,12.44,9.19,10.01,6.98,14.765,9.99,7.1,
5,25,209899.9,2019,25-05-2019,77.8,9.73,18.15,10.08,13.5,6.27,3.89,10.13,7.83,7.9,5.36,14.115,8.2,5.86,
5,26,212306.86,2019,26-05-2019,78.01,6.44,14.03,6.36,10.07,6.91,4.49,14.07,10.36,9.9,7.17,10.195,10.49,7.425,
5,27,260458.59,2019,27-05-2019,82.65,5.18,10.98,5.81,7.95,8.05,4.96,13.69,10.54,10.5,7.37,8.395,10.87,7.75,
5,28,267599.31,2019,28-05-2019,89.24,7.61,12.94,5.71,9.31,8.29,5.48,12.18,8.54,10.41,7.41,9.325,10.235,7.01,
5,29,272602.98,2019,29-05-2019,86.19,5.02,8.75,5.68,7.19,7.41,5.15,13.03,10.02,10.22,7.46,7.215,10.22,7.585,
5,30,277714.27,2019,30-05-2019,84.96,5.87,11.21,5.76,8.26,7.18,4.64,8.57,6.74,7.92,5.53,8.485,7.875,5.69,
5,31,267738.28,2019,31-05-2019,91.44,9.58,12.28,9.5,10.94,6.21,4.04,8.52,6.66,7.37,5.01,10.89,7.365,5.35,
6,1,236002,2019,01-06-2019,87.17,9.27,13.22,9.91,11.34,3.47,1.98,7.28,4.53,5.65,3.64,11.565,5.375,3.255,
6,2,236173.86,2019,02-06-2019,87.93,7.9,13.36,7.71,9.82,2.76,1.7,5.97,4.47,4.46,3.13,10.535,4.365,3.085,
6,3,270875.7,2019,03-06-2019,89.14,6.8,9.8,7,8.5,6.28,4.44,11.34,8.95,9.54,6.97,8.4,8.81,6.695,
6,4,272298.25,2019,04-06-2019,80.24,5.19,11.62,6.7,8.38,6.74,3.88,8.67,6.93,7.8,5.22,9.16,7.705,5.405,
6,5,275689.63,2019,05-06-2019,79.72,6.12,12.06,7.58,9.43,5.54,3.5,7.2,5.22,6.37,4.26,9.82,6.37,4.36,
6,6,269943.55,2019,06-06-2019,91.43,9.12,13.52,7.91,10.48,3.79,2.22,6.72,5.14,5.41,3.49,10.715,5.255,3.68,
6,7,264006.88,2019,07-06-2019,83.06,7.83,15.49,6.19,10.59,1.31,0.89,5.64,3.33,2.74,1.79,10.84,3.475,2.11,
6,8,234487.26,2019,08-06-2019,74.93,5.09,16.39,4.72,9.27,5.24,2.85,8.6,6.57,6.72,4.23,10.555,6.92,4.71,
6,9,221338.84,2019,09-06-2019,79.74,7.3,16.3,5.47,10.64,6.73,3.87,9.26,7.11,7.79,5.1,10.885,7.995,5.49,
6,10,216266.06,2019,10-06-2019,82.07,9.47,15.78,8.81,12.43,6.56,3.38,12.73,9.04,9.7,6.62,12.295,9.645,6.21,
6,11,245521.84,2019,11-06-2019,79.38,7.28,16.63,6.23,10.68,5.17,3.2,8.93,6.52,7.03,4.55,11.43,7.05,4.86,
6,12,256255.5,2019,12-06-2019,86.2,9.95,14.85,9.51,12.19,5.96,3.37,11.95,8.79,9.57,6.56,12.18,8.955,6.08,
6,13,257070.38,2019,13-06-2019,86.65,7.95,14.56,6.68,10.09,5.16,2.93,9.45,7.32,6.6,4.31,10.62,7.305,5.125,
