LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
-37.82549,144.98161,2020,4,21,73.99,7.97,17.6,7.57,12.43,1.74,1.25,8.62,6.21,5.82,3.82
-37.82549,144.98161,2020,4,22,81.06,9.6,17.11,8.9,12.74,0.31,0.17,7.23,4.73,3.95,2.63
-37.82549,144.98161,2020,4,23,84.03,9.87,16.19,7.35,12.49,3.65,2.27,9.65,6.93,7.39,4.85
-37.82549,144.98161,2020,4,24,79.21,10.38,18.68,10.36,13.89,4.06,2.3,8.4,4.94,5.59,3.61
-37.82549,144.98161,2020,4,25,78.3,9.99,19.43,8.67,13.67,4.89,2.99,9.75,6.65,7.14,4.59
-37.82549,144.98161,2020,4,26,83.7,10.28,16.42,7.49,12.97,3.2,1.84,9.51,7.55,6.43,4.38
-37.82549,144.98161,2020,4,27,75.58,6.13,15.89,5.67,10.21,1.93,1.23,5.83,3.44,3.64,2.48
-37.82549,144.98161,2020,4,28,79.26,7.75,16.98,5.18,11.19,5.96,3.4,9.36,7.34,7.66,4.9
-37.82549,144.98161,2020,4,29,90.51,12.11,18.62,9.28,13.65,1.25,0.81,10.03,6.8,6.69,4.74
-37.82549,144.98161,2020,4,30,86.01,6.8,12.27,6.43,9.02,3.06,1.87,11.64,8.75,7.69,5.57
-37.82549,144.98161,2020,5,1,88.85,6.32,9.93,6.6,8.07,11.76,8.37,13.31,10.19,12.3,9.16
-37.82549,144.98161,2020,5,2,84.44,7,11.28,8.13,9.49,10.16,6.99,12.26,9.2,11.1,7.96
-37.82549,144.98161,2020,5,3,82.32,7.12,12.68,7.94,9.99,5.48,3.01,9.92,6.77,6.9,4.54
-37.82549,144.98161,2020,5,4,91.85,8.93,13.75,7.86,10.22,1.96,1.28,5.54,3.56,4.2,2.78
-37.82549,144.98161,2020,5,5,84.65,8.97,17.79,6.92,11.47,1.32,0.97,7.33,4.74,4.46,2.98
-37.82549,144.98161,2020,5,6,81.77,8.88,15.55,7.89,11.88,6.51,4.14,10.63,7.32,8.48,5.71
-37.82549,144.98161,2020,5,7,75.37,9.83,17.85,11.17,14.07,7.96,4.48,13.66,10.56,11.26,7.74
-37.82549,144.98161,2020,5,8,83.02,9.5,17.09,8.9,12.29,5.87,3.92,8.64,6.41,7.71,5
-37.82549,144.98161,2020,5,9,85.98,7.02,10.91,6.62,9.25,5.92,4.2,9.9,6.67,8.25,5.75
-37.82549,144.98161,2020,5,10,86.55,5.83,11.47,4.37,7.95,5.16,3,9.11,6.16,6.73,4.41
-37.82549,144.98161,2020,5,11,85.65,7.5,14.94,6.43,9.8,4.53,2.63,7.22,4.23,5.63,3.68
-37.82549,144.98161,2020,5,12,80.37,6.63,12.76,7.72,9.84,7.32,4.23,10.29,8.02,8.52,5.77
-37.82549,144.98161,2020,5,13,84.72,6.21,11.86,6.82,8.64,3.6,2.1,6.86,4.51,4.72,3.2
-37.82549,144.98161,2020,5,14,77.93,4.95,12.59,5.12,8.55,2.75,1.84,3.73,3.08,3.34,2.38
-37.82549,144.98161,2020,5,15,79.48,5.86,13.79,6.11,9.2,0.97,0.7,3.5,2.42,1.86,1.36
-37.82549,144.98161,2020,5,16,83.64,6.07,15.62,3.21,8.69,3.35,1.88,6.19,5.05,4.67,3.21
-37.82549,144.98161,2020,5,17,80.9,6.13,15.48,5.03,9.23,0.46,0.5,4.61,2.97,3.02,2.08
-37.82549,144.98161,2020,5,18,88.22,7.93,16.57,4.6,9.8,3.03,2.12,7.63,5.78,5.97,3.8
-37.82549,144.98161,2020,5,19,88.78,9.67,16,6.89,11.48,7.26,4.17,10.37,7.98,8.84,6.09
-37.82549,144.98161,2020,5,20,81.01,7.93,13.68,7.85,11.05,6,4.01,10.49,7.31,8.16,5.74
-37.82549,144.98161,2020,5,21,85.83,6.34,11.22,6.73,8.59,2.62,1.69,8.04,6.57,5.98,4.05
-37.82549,144.98161,2020,5,22,85.58,6.12,11.82,6.04,8.4,3.48,2.22,6.4,3.86,4.71,3.13
-37.82549,144.98161,2020,5,23,95.46,8.93,11.71,6.42,9.64,4.04,2.47,8.36,6.12,6.41,4.48
-37.82549,144.98161,2020,5,24,88.67,7.61,10.95,6.77,9.41,5.5,3.2,8.97,6.24,7.54,5.24
-37.82549,144.98161,2020,5,25,89.96,7.23,13.25,5.97,8.81,4.3,2.58,6.43,5.26,5.27,3.54
-37.82549,144.98161,2020,5,26,87.71,7.04,15.57,4.49,8.99,2.9,1.89,6.23,4.14,4.48,2.98
-37.82549,144.98161,2020,5,27,88.26,8.8,14.7,7.69,10.68,6.06,3.24,8.27,6.5,6.89,4.43
-37.82549,144.98161,2020,5,28,89.05,8.63,15.39,6.86,10.38,3.25,1.99,6.78,4.2,4.8,3.08
-37.82549,144.98161,2020,5,29,87.47,7.64,15.33,6.21,9.63,4.89,3,7.83,5.34,6.22,4.01
-37.82549,144.98161,2020,5,30,79.84,6.77,14.39,6.37,10.07,7.77,4.71,14.97,10.91,11.03,7.97
-37.82549,144.98161,2020,5,31,79.92,7.39,13.97,8.19,10.7,6.32,4.04,12.47,8.91,8.27,5.66
-37.82549,144.98161,2020,6,1,86.04,6.38,10.45,6.3,8.6,7.57,4.36,11.68,8.38,9.61,6.78
-37.82549,144.98161,2020,6,2,92.63,7.96,12.58,5.9,9.11,6.31,3.73,9.73,6.89,7.6,5.15
-37.82549,144.98161,2020,6,3,80.22,5.83,11.97,6.22,9.05,5.25,3.02,9.97,7.28,8.12,5.5
-37.82549,144.98161,2020,6,4,79.69,5.25,12.86,5.89,8.55,0.85,0.63,5.08,2.98,2.36,1.65
-37.82549,144.98161,2020,6,5,83.64,5.28,13.06,3.76,7.88,1.43,1.1,4.96,3.03,3.09,2.2
-37.82549,144.98161,2020,6,6,88.92,6.38,11.61,4.53,8.11,1.8,1.55,6.04,3.69,3.34,2.21
-37.82549,144.98161,2020,6,7,88.09,5.23,9.67,5.25,7.09,3.99,2.4,5.8,4.64,5.13,3.39
-37.82549,144.98161,2020,6,8,81.97,5.07,11.52,5.65,7.95,1.62,1.07,3.67,2.35,2.57,1.83
-37.82549,144.98161,2020,6,9,83.12,4.33,12.77,2.78,7,1.82,1.26,5.02,3.79,3.53,2.5
-37.82549,144.98161,2020,6,10,87.44,6.18,14.86,3.53,8.16,2.61,1.61,5.85,4.19,4.6,2.99
-37.82549,144.98161,2020,6,11,79.94,5.32,13.95,5.06,8.57,1.29,0.98,4.41,2.8,2.92,2.02
-37.82549,144.98161,2020,6,12,82.44,5.59,13.68,4.58,8.4,2.45,1.77,6.65,4.41,4.56,3.01
-37.82549,144.98161,2020,6,13,88.53,8.15,13.67,6.06,9.98,6.98,4.12,12.56,9.49,9.84,6.96
-37.82549,144.98161,2020,6,14,84.35,7.98,13.75,7.07,10.51,7.43,5.11,13.31,9.58,10.14,7.27
-37.82549,144.98161,2020,6,15,88.05,10.25,15.06,10.7,12.19,8.58,5.13,10.45,7.91,9.32,6.33
-37.82549,144.98161,2020,6,16,86.62,9.55,14.87,8.04,11.71,5.43,2.97,10.75,8.05,8.83,5.81
-37.82549,144.98161,2020,6,17,80.43,5.34,12.32,5.52,8.5,0.87,0.84,5,2.86,2.75,1.86
-37.82549,144.98161,2020,6,18,92.03,6.65,13.56,3.29,7.89,2.96,2.03,7.74,6,6.37,4.07
-37.82549,144.98161,2020,6,19,89.61,9.09,15.01,7.14,10.75,7.31,4.26,11.41,8.68,9.37,6.39
-37.82549,144.98161,2020,6,20,88.83,8.79,14.39,6.88,10.57,4.38,2.3,8.1,5.5,6.16,4.01
-37.82549,144.98161,2020,6,21,93.5,7.04,10.59,6.39,8.05,0.75,0.61,4.44,2.68,3.18,2.03
-37.82549,144.98161,2020,6,22,93.14,7.39,10.88,6.97,8.45,4.94,2.87,7.95,5.35,6.52,4.32
-37.82549,144.98161,2020,6,23,94.4,8.84,12.86,7.66,9.72,3.65,2.18,6.54,4.49,4.97,3.09
-37.82549,144.98161,2020,6,24,92.14,9.51,14.19,8.55,10.76,0.42,0.3,6.02,3.2,3.02,1.86
-37.82549,144.98161,2020,6,25,90.48,7.66,13.13,5.8,9.16,4.77,2.72,8.43,6.68,6.94,4.44
-37.82549,144.98161,2020,6,26,83.95,4.95,11.64,4.06,7.49,1.61,1.18,6.52,3.74,4.05,2.71
-37.82549,144.98161,2020,6,27,84.03,4.99,11.47,5.24,7.51,0.1,0.04,3.49,2.24,1.67,1.2
-37.82549,144.98161,2020,6,28,85.96,4.61,11.7,4.03,6.81,0.21,0.26,2.82,1.96,1.57,1.2
-37.82549,144.98161,2020,6,29,86.01,4.42,13.05,2.07,6.61,1.4,1.06,5.51,3.31,3.32,2.28
-37.82549,144.98161,2020,6,30,89.75,5.93,12.21,3.3,7.53,5.7,3.31,10.55,8.28,8.22,5.53
-37.82549,144.98161,2020,7,1,80.97,6.47,14.13,5.35,9.56,6.54,3.99,13.58,9.62,9.46,6.54
-37.82549,144.98161,2020,7,2,81.99,5.71,11.33,6.66,8.6,6.88,4.23,12.27,8.87,8.31,5.77
-37.82549,144.98161,2020,7,3,93.55,5.4,8.69,5.06,6.39,6.22,3.93,7.64,5.78,6.97,4.66
-37.82549,144.98161,2020,7,4,94.28,7.1,11.95,4.7,7.99,5.97,3.93,8.43,6.38,7.21,4.73
-37.82549,144.98161,2020,7,5,92.77,8.24,10.83,8.47,9.38,4.93,2.67,7.42,5.29,6.23,4.03
-37.82549,144.98161,2020,7,6,94.21,7.91,11.83,6.92,8.82,4.5,2.37,5.6,4.4,5.08,3.22
-37.82549,144.98161,2020,7,7,94.62,7.5,11.68,6.69,8.34,2.68,1.82,4.55,2.9,3.68,2.48
-37.82549,144.98161,2020,7,8,90.79,6.4,12.87,4.93,7.83,0.73,0.57,5.16,3.42,3.05,2.17
-37.82549,144.98161,2020,7,9,87.64,5.95,13.51,4.08,7.89,4.26,2.72,7.1,5.44,5.51,3.6
-37.82549,144.98161,2020,7,10,95.04,7.96,13.77,5.43,8.73,3.63,2,6.96,4.56,5.36,3.26
-37.82549,144.98161,2020,7,11,93.95,8.06,12.71,7.03,9.01,1.23,0.95,6.68,3.73,3.52,2.17
-37.82549,144.98161,2020,7,12,95.15,7.97,11.07,7.59,8.73,3.64,2.15,6.99,4.71,5.46,3.53
-37.82549,144.98161,2020,7,13,93.65,8.28,12.78,6.95,9.28,6.23,3.67,7.96,6.31,7.26,4.9
-37.82549,144.98161,2020,7,14,91.84,7.17,11.7,6.76,8.44,5.54,3.35,7.5,6.09,6.23,4.2
-37.82549,144.98161,2020,7,15,90.88,7.01,12.32,5.82,8.44,3.17,2.09,5.82,3.6,4.13,2.77
-37.82549,144.98161,2020,7,16,92.39,6.16,11.01,5.43,7.34,1.15,0.83,5.08,3.98,3.3,2.28
-37.82549,144.98161,2020,7,17,87.86,5.21,11.79,3.79,7.11,1.09,0.84,6.24,3.6,2.79,1.91
-37.82549,144.98161,2020,7,18,85.08,4.15,10.03,2.78,6.49,5.8,3.34,11.71,8.42,8.81,6.25
-37.82549,144.98161,2020,7,19,82.18,5.28,12.65,4.3,8.14,8.09,5.62,12.56,9.69,10.61,7.71
-37.82549,144.98161,2020,7,20,89.49,6.15,11.7,4.72,7.8,5.97,3.2,9.65,7.41,7.56,4.92
-37.82549,144.98161,2020,7,21,93.64,6.9,10.73,6.3,7.89,3.7,2.16,5.73,3.76,4.65,2.98
-37.82549,144.98161,2020,7,22,90.62,6.17,10.93,5.87,7.63,3.81,2.46,5.32,4.37,4.6,3.04
-37.82549,144.98161,2020,7,23,85.08,5,10.38,5.34,7.35,0.79,0.51,4.21,2.69,2.63,1.83
-37.82549,144.98161,2020,7,24,86.98,3.61,10.83,2.99,5.62,2.94,1.96,5.95,4.32,4.72,3.25
-37.82549,144.98161,2020,7,25,86.34,4.05,12.32,2.27,6.18,0.98,0.82,4.79,2.88,3.27,2.2
-37.82549,144.98161,2020,7,26,94.45,6.29,12.38,4.6,7.15,1.45,1.29,4.51,2.85,3.19,2.26
-37.82549,144.98161,2020,7,27,92.47,8.08,11.12,7.27,9.27,4.87,2.93,10.59,8.3,8.46,6.16
-37.82549,144.98161,2020,7,28,92.54,8.09,12.72,7.09,9.26,3.17,2.08,7.98,5.69,5.94,4.07
-37.82549,144.98161,2020,7,29,86.42,6.95,14.07,6,9.1,0.88,0.67,6.38,3.47,3.61,2.41
-37.82549,144.98161,2020,7,30,83.27,5.92,12.39,6.06,8.59,1.29,0.84,6.47,3.74,4.24,2.76
-37.82549,144.98161,2020,7,31,79.15,5.18,14.63,3.13,8.57,0.21,0.06,6.67,3.76,3.49,2.28
-37.82549,144.98161,2020,8,1,73.96,4.71,15.08,4.86,9.06,6.56,3.81,9.25,7.3,8.16,5.5
-37.82549,144.98161,2020,8,2,79.82,5.3,14.93,3.96,8.58,3.52,2,8.51,5.71,6.1,4.05
-37.82549,144.98161,2020,8,3,83.91,5.26,12.58,4.84,7.82,4.15,2.67,6.66,5.26,5.57,3.61
-37.82549,144.98161,2020,8,4,87.01,2.92,7.79,2.09,4.92,6.67,3.99,10.89,8.49,8.37,5.86
-37.82549,144.98161,2020,8,5,83.28,4.07,10,4.74,6.71,6.43,3.5,9.93,7.12,8.1,5.6
-37.82549,144.98161,2020,8,6,87.93,5,11.08,4.21,6.88,4.49,3.15,6.25,4.92,5.66,3.68
-37.82549,144.98161,2020,8,7,92.05,5.35,9.74,3.45,6.57,4.37,2.96,9.98,6.79,7.69,5.4
-37.82549,144.98161,2020,8,8,91.91,7.93,12.68,7.28,9.2,5.7,3.63,9,6.17,6.98,4.78
-37.82549,144.98161,2020,8,9,90.04,7.41,13.07,6.14,8.98,5.22,3.28,7.73,6.08,6.81,4.73
-37.82549,144.98161,2020,8,10,81.27,5.39,13.87,5.3,8.41,1.41,0.87,5.93,3.49,2.9,2.05
-37.82549,144.98161,2020,8,11,82.96,4.51,11.24,2.38,7.21,6.19,3.61,9.61,7.57,7.78,5.25
-37.82549,144.98161,2020,8,12,86.64,8.1,13.57,7.93,10.24,7.02,4.09,9.43,7.42,8.27,5.71
-37.82549,144.98161,2020,8,13,89.69,9.39,15.24,7.88,11.04,5.78,3.18,7.89,5.92,6.88,4.3
-37.82549,144.98161,2020,8,14,91.71,9.14,14.45,7.58,10.45,3.15,1.79,6.71,4.51,5.09,3.22
-37.82549,144.98161,2020,8,15,89.49,8.45,14.19,7.66,10.12,3.37,2.14,5.07,3.48,4.15,2.68
-37.82549,144.98161,2020,8,16,92.44,8.19,12.5,7.36,9.38,5.55,3.26,8.5,6.67,7.01,4.75
-37.82549,144.98161,2020,8,17,83.12,6.64,13.48,6.87,9.36,3.69,2.89,7.6,4.9,5.5,3.57
-37.82549,144.98161,2020,8,18,84.06,6.99,13.8,6.71,9.55,6.28,4.23,9.51,6.8,7.83,5.41
-37.82549,144.98161,2020,8,19,91.04,6.06,10.13,6.04,7.46,6.21,4.58,8.89,6.06,7.41,5.19
-37.82549,144.98161,2020,8,20,84.45,6.13,11.93,6.54,8.61,7.26,4.96,9.99,7.82,9.07,6.41
-37.82549,144.98161,2020,8,21,82.03,4.34,10.07,5.16,7.19,8.16,5.52,11.57,9.06,9.53,6.89
-37.82549,144.98161,2020,8,22,90.32,5.17,8.78,4.49,6.66,8.38,6.26,12.07,9.3,10.28,7.63
-37.82549,144.98161,2020,8,23,87.63,5.34,9.42,4.92,7.28,7.31,4.16,9.75,7.74,8.79,6.15
-37.82549,144.98161,2020,8,24,85.88,4.3,9.8,4.14,6.51,3.58,2.15,7.19,4.53,5.14,3.47
-37.82549,144.98161,2020,8,25,87.73,4.54,11.27,1.97,6.45,3.29,2.15,5.67,4.66,4.7,3.29
-37.82549,144.98161,2020,8,26,80.94,4.56,13.2,3.44,7.62,3.09,2.03,7.73,4.39,4.56,3.02
-37.82549,144.98161,2020,8,27,72.13,4.89,15.97,5.28,9.62,8.22,4.86,14.54,10.73,11.18,7.87
-37.82549,144.98161,2020,8,28,78.1,4.78,14.41,4.08,8.35,4.26,2.52,8.15,4.71,5.84,3.72
-37.82549,144.98161,2020,8,29,70.37,4.62,16.99,3.24,9.7,6.54,3.76,12.01,8.41,8.94,5.96
-37.82549,144.98161,2020,8,30,75.98,6.36,15.01,7.28,10.37,8.79,5.97,13.21,10.31,11.85,8.67
-37.82549,144.98161,2020,8,31,80.14,4.04,10.64,4.5,7.22,1.65,1.13,8.29,5.85,5.84,4.04
-37.82549,144.98161,2020,9,1,75.97,4.37,13.5,3.31,8.33,0.43,0.41,8.98,6.03,5.4,3.73
-37.82549,144.98161,2020,9,2,75.12,7.52,17.92,6.49,11.73,6.17,3.07,14.7,11.12,10.57,7.41
-37.82549,144.98161,2020,9,3,72.83,6.81,15.86,7.81,11.46,6.19,3.15,14.29,10.8,9.71,6.43
-37.82549,144.98161,2020,9,4,79.41,5.62,12.77,4.83,8.97,5.83,4.07,9.77,6.48,7.44,5.06
-37.82549,144.98161,2020,9,5,76.19,6.53,14.86,6.67,10.51,0.38,0.29,9.36,6.18,4.54,3.1
-37.82549,144.98161,2020,9,6,71.32,5.34,16.97,3.73,10.25,2.39,1.7,8.46,5.73,6.37,4.21
-37.82549,144.98161,2020,9,7,71.23,8.23,19.04,6.66,13.27,8.72,5.44,14.82,10.54,11.54,8.12
-37.82549,144.98161,2020,9,8,78.37,10.32,17.35,8.77,13.99,4.84,2.76,14.69,10.52,9.15,6.33
-37.82549,144.98161,2020,9,9,78.4,5.81,13.16,5.7,9.35,5.48,3.18,7.94,6.64,6.77,4.8
-37.82549,144.98161,2020,9,10,80.72,8.03,18.58,4.96,11.2,3.66,2.2,8.12,4.75,5.4,3.57
-37.82549,144.98161,2020,9,11,72.51,7.76,17.5,7.72,12.51,7.8,4.31,12.2,9.52,9.42,6.44
-37.82549,144.98161,2020,9,12,82.57,9.4,14.2,10.57,12.28,4.98,2.58,9.99,6.93,7.14,4.71
-37.82549,144.98161,2020,9,13,79.73,8,15.67,7.97,11.36,3.96,2.09,6.61,4.84,5.11,3.39
-37.82549,144.98161,2020,9,14,77.18,6.7,15.73,6.43,10.49,3.33,2.2,6.6,4.97,5.32,3.57
-37.82549,144.98161,2020,9,15,78.45,6.43,16.38,4.98,9.98,0.92,0.62,3.89,2.54,2.59,1.88
-37.82549,144.98161,2020,9,16,72.7,7.59,19.36,5.82,12.3,3.95,2.13,10.06,7.54,7.09,4.57
-37.82549,144.98161,2020,9,17,85.61,8.58,13.45,8.22,10.9,4.35,2.35,6.47,5.65,5.97,4.23
-37.82549,144.98161,2020,9,18,85.93,10.81,19.22,7.69,13.11,0.23,0.29,5.94,3.56,2.81,1.83
-37.82549,144.98161,2020,9,19,83.52,13.9,21.63,12.31,16.69,5.38,2.76,12.01,7.75,8.37,5.38
-37.82549,144.98161,2020,9,20,78.7,12.43,18.73,14.29,16.09,8.99,5.26,13.07,8.93,10.65,7.36
-37.82549,144.98161,2020,9,21,69.64,8.18,17.62,9.6,13.55,3.49,2.7,13.53,9.42,8.79,5.85
-37.82549,144.98161,2020,9,22,74.72,6.78,14.92,8.23,11.05,7.55,4.46,15.43,11.82,10.71,7.55
-37.82549,144.98161,2020,9,23,81.1,6.34,12.89,5.56,9.41,6.7,3.77,8.9,7.12,7.96,5.61
-37.82549,144.98161,2020,9,24,73.99,4.2,12.9,4.65,8.54,5.83,3.69,9.06,6.38,7.01,4.89
-37.82549,144.98161,2020,9,25,85.06,4.38,8.52,5.03,6.73,5.26,3.59,9.26,6.64,7.08,5.2
-37.82549,144.98161,2020,9,26,79.42,5.31,11.91,5.92,8.66,7.67,5.09,10.88,8.25,9.38,6.91
-37.82549,144.98161,2020,9,27,73.18,4.12,13.17,4.87,8.61,3.37,2.22,7.31,4.9,5.32,3.8
-37.82549,144.98161,2020,9,28,76.44,4.41,14.06,4.04,8.28,2.75,1.98,4.88,2.88,3.38,2.51
-37.82549,144.98161,2020,9,29,73.76,6.54,17.82,4.16,11,2.99,2.01,8.84,6.67,5.81,3.89
-37.82549,144.98161,2020,9,30,85.22,10.08,16.19,9.89,12.5,6.31,3.46,11.48,8.91,8.51,5.88
-37.82549,144.98161,2020,10,1,69.18,5.49,16.2,5.63,10.86,5.42,3.69,9.04,5.87,7.19,4.71
-37.82549,144.98161,2020,10,2,69.35,10.48,23.65,7.56,16.01,9.31,6.2,14.64,10.15,11.76,8.38
-37.82549,144.98161,2020,10,3,62.45,11.88,24.94,14.57,19.13,2.92,1.21,14.84,11.05,11.9,8.27
-37.82549,144.98161,2020,10,4,80,13.43,23.73,10.68,16.86,1.03,1.26,8.64,7.19,6.27,4.36
-37.82549,144.98161,2020,10,5,85.83,6.55,11.87,5.9,8.8,6.72,4.35,9.18,7.34,7.7,6.06
-37.82549,144.98161,2020,10,6,76.41,5.66,13.13,7,9.58,5.52,3.3,7.91,6.55,6.96,5.11
-37.82549,144.98161,2020,10,7,89.96,11.28,16.32,8.52,12.91,1.31,1,6.88,3.97,3.84,2.47
-37.82549,144.98161,2020,10,8,84.54,10.84,15.76,11.03,13.39,8.17,4.98,14.76,10.96,12.43,9.2
-37.82549,144.98161,2020,10,9,81.95,7.96,13.74,7.12,10.91,5.9,3.5,11.83,8.86,9.67,7.02
-37.82549,144.98161,2020,10,10,82.01,8.75,17.67,6.26,11.7,4.97,3.15,7.36,5.59,5.97,4.13
-37.82549,144.98161,2020,10,11,77.66,6.85,15.67,6.65,10.56,3.39,2.24,5.21,4.01,4.05,2.95
-37.82549,144.98161,2020,10,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-37.82549,144.98161,2020,10,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
